Facility ID,PSI 90 Composite Value,CLABSI SIR,CAUTI SIR,SSI SIR,CDI SIR,MRSA SIR,Total HAC Score,Payment Reduction
450742,0.8916,0.318,0,1.216,0.054,0.231,-0.7108,No
450743,0.8956,0.366,0.154,0.348,0.081,0.174,-0.8759,No
450747,1.0453,,0,,0.134,0,-0.8306,No
450755,,,,,,,,No
450771,1.0206,0.063,0.196,0.494,0.302,0.725,-0.4546,No
450774,0.9459,,,,,,-0.297,No
450775,0.9203,0.403,0.181,0.661,0.062,0.602,-0.5959,No
450779,0.9505,0.346,0,0.542,0.263,0.144,-0.7193,No
450788,1.0753,0.138,0.109,1.199,0.108,0.086,-0.5433,No
450801,0.8433,0.788,0.365,0.55,0.309,0.77,-0.2765,No
450804,0.72,,,,0,,-1.4728,No
450808,0.9302,,,,,,0.8824,Yes
450809,0.8599,0.406,0.243,0.758,0.164,0.675,-0.5211,No
450820,0.6442,0.459,0.239,1.176,0.187,0.687,-0.4615,No
450822,1.0297,1.066,0,1.251,0.212,0,-0.2294,No
450825,0.9934,,,,,,0.0346,No
450827,0.8605,,,,,,-0.8933,No
450828,0.9289,,0,0.42,0.137,,-0.8507,No
450831,,,,,,,,No
450833,0.9913,,,,,,0.0198,No
450834,0.9317,,,,,,-0.3961,No
450840,0.8441,0,0,0.981,0.248,0,-0.9113,No
450844,0.6155,0.327,0.237,0.886,0.138,0.961,-0.5323,No
450847,0.8624,0.107,0.292,0.935,0.219,0.152,-0.7103,No
450848,0.9886,0.853,0.267,0.685,0.156,1.798,0.1637,No
450851,0.8361,,,,0.425,,-0.44,No
450853,1.1114,,,0.38,0,,-0.4697,No
450855,1.0928,0.911,0.753,1.425,0.336,0,0.2163,No
450856,0.8259,,,,,,-1.135,No
450860,1.0503,,,,,,0.4316,Yes
450862,0.9631,1.17,0.579,,,,1.2996,Yes
450864,0.808,,0.485,,0,,-0.9572,No
450865,0.9905,,,,,,0.0142,No
450867,0.8766,0,0.511,0,0.129,,-0.9387,No
450869,0.88,0.044,0.459,0.597,0.074,0.47,-0.7264,No
450872,0.9933,,,0.286,0,,-0.7983,No
450874,0.9276,,,0,,,-0.9407,No
450875,0.8754,,,,0,,-1.1258,No
450876,1.3044,0,0,,0.452,,-0.0579,No
450880,0.9551,,,,0,,-0.8475,No
450883,0.9369,,,,,,-0.3599,No
450885,0.8647,0,1.258,1.207,0.521,0,-0.1413,No
450888,0.9514,,,,,,-0.2589,No
450889,0.9303,,,,,,-0.4061,No
450890,1.0035,0.278,0.528,0.808,0.13,0.438,-0.3792,No
450891,0.9545,,,1.095,,,0.0912,No
450893,0.9095,,,,0,,-1.0067,No
460001,0.7759,0.312,0.291,0.38,0.224,0.088,-0.9095,No
460003,0.884,0.306,0.704,,1.811,,0.2863,No
460004,0.7956,0.618,0,0.771,0.216,0.359,-0.6844,No
460005,0.7977,0.472,0.403,0.967,0.377,0.986,-0.1983,No
460006,0.9033,0.477,0.294,0.493,0.566,0.494,-0.302,No
460007,0.9275,,,1.371,0,,-0.3319,No
460009,0.916,0.698,0.956,1.147,0.601,0.654,0.3293,No
460010,0.8723,0.548,0.436,0.457,0.43,0.634,-0.3029,No
460011,0.9105,,,0,0.976,,0.0642,No
460013,0.8866,,,0.799,0,,-0.7536,No
460014,0.9689,,,,0.534,,0.2345,No
460015,1.0413,0.44,0,0.666,0.519,0,-0.4269,No
460017,0.9473,,,,0,,-0.8748,No
460019,0.9784,,,,0,,-0.7663,No
460021,0.8122,0.377,0.06,0.813,0.202,0.353,-0.7333,No
460023,0.8993,0,0.401,0.237,0.331,0.556,-0.6512,No
460026,0.9586,,,,0,,-0.8352,No
460030,0.9797,,,,0,,-0.7618,No
460039,,,,,,,,No
460041,0.8402,0,0.404,0.31,0.762,0.807,-0.3323,No
460042,0.8742,,,0.876,0,,-0.7385,No
460043,,,,,0,,-1.4622,No
460044,0.9397,,,0.351,0.609,,-0.0998,No
460047,0.8815,0.395,0.468,0.549,0.273,0.382,-0.5013,No
460051,0.8601,0,0.182,,0.475,2.208,-0.1161,No
460052,0.932,0.846,0.717,0.302,0,0,-0.5478,No
460054,0.9585,,,,,,-0.2093,No
460057,0.9412,,,0,0,,-1.0829,No
460058,0.9378,,0,0.649,0.76,,-0.1341,No
460060,1.0264,,,0.807,0,,-0.4237,No
460061,0.9467,,,0.5,0.66,,0.0674,No
460062,1.0009,,,1.478,0.651,,0.7403,Yes
470001,1.7526,1.057,1.157,3.049,1.373,0,1.3224,Yes
470003,1.3482,0.8,1.084,1.829,0.641,0.515,1.0951,Yes
470005,1.3833,0.682,0.753,0.67,0.864,1.394,1.0356,Yes
470011,0.9457,,,,0.292,,-0.3152,No
470012,0.8088,0,1.889,0,0.532,0,-0.4317,No
470024,1.1866,,1.336,0.94,0.591,,1.0663,Yes
490002,,,,,0,,-1.4622,No
490004,0.8661,0.43,0.826,0.892,0.214,0.734,-0.1794,No
490005,0.8463,0.973,0.472,0.466,0.34,0.5,-0.2565,No
490007,1.3897,0.493,0.304,0.426,0.318,0.799,0.1529,No
490009,1.0002,0.971,0.73,1.14,0.418,0.801,0.373,No
490013,0.9069,0.903,1.344,0,0,,-0.1757,No
490017,0.8266,0.357,0,1.904,0.016,0.451,-0.5228,No
490018,0.9643,0.902,0.768,0.695,0.24,0.709,0.046,No
490019,0.9821,1.675,1.581,0.418,0.351,,0.7477,Yes
490020,0.9373,0.812,0,0.734,0.075,0,-0.6711,No
490021,1.642,0.717,0.676,0.608,0.2,0.385,0.2206,No
490022,1.3882,0.531,0.132,0.599,0.245,1.222,0.2481,No
490023,1.176,,0,1.593,0,,-0.0498,No
490024,1.019,0.567,0.667,0.661,0.44,0.827,0.0999,No
490032,0.843,0.85,0.309,1.189,0.517,0.947,0.103,No
490033,1.0933,,,,0.548,,0.6957,Yes
490037,0.9356,,,,0,,-0.9157,No
490038,0.9649,,,,0,,-0.8135,No
490040,0.8887,0.483,0.333,0.438,0.118,0.897,-0.4654,No
490041,0.7659,0.56,0,0.377,0.051,0,-1.0737,No
490042,1.7213,0.548,0.822,0.782,0.427,0,0.276,No
490043,0.6865,1.204,0.59,0.848,0.236,0,-0.3338,No
490044,0.845,0.241,0.47,0.637,0.133,0.74,-0.5429,No
490045,0.8125,0.287,0,1.178,0.13,0.479,-0.6902,No
490046,0.9526,0.16,0.25,0.493,0.173,0.649,-0.5845,No
490048,0.735,0.711,0.428,0.928,0.129,0.908,-0.3194,No
490050,1.0879,0.497,0.829,0.844,0.325,0.625,0.1258,No
490052,0.9039,0.174,0.205,0.529,0.228,0.758,-0.57,No
490053,0.9511,1.585,0.364,0.622,0.129,0.517,-0.032,No
490057,0.932,0.255,0.498,1.005,0.216,0.656,-0.2957,No
490059,1.0228,0.877,0.546,1.41,0.172,0.881,0.2353,No
490060,1.0876,0.406,1.59,0,0,0,-0.2937,No
490063,0.8699,0.645,0.648,0.774,0.561,0.353,-0.1057,No
490066,0.7825,0.58,0.965,0.26,0.088,0.47,-0.5165,No
490067,0.9698,0.936,0.573,2.532,0.275,0.384,0.3027,No
490069,0.8814,0.404,0.609,1.979,0.066,0.597,-0.0916,No
490075,0.9615,0.976,0.578,0,0.224,0.69,-0.2205,No
490077,0.8606,1.015,1.868,0.827,0.298,0.874,0.4105,Yes
490084,0.9345,,,,0.399,,-0.1471,No
490088,0.9409,,,,0,,-0.897,No
490089,0.9487,,,0,0.245,,-0.7492,No
490090,1.0767,,,0.445,0.12,0.776,-0.2277,No
490092,0.9323,,,,0,,-0.9272,No
490093,0.8816,0.174,0.227,0.634,0.221,0,-0.8257,No
490094,,,,,0.134,,-0.9433,No
490097,,,,,0,,-1.4622,No
490098,0.9777,0,1.056,,0.057,0.473,-0.393,No
490101,0.8801,0.289,0.375,0.456,0.224,0.268,-0.6791,No
490104,,,,,,,,No
490107,0.6856,0.183,0.152,0.85,0.218,0.248,-0.8292,No
490110,0.7215,1.115,0.511,0.441,0.434,0.804,-0.1083,No
490111,0.96,,0,,0,,-0.9932,No
490112,1.1133,0.483,0.315,0.635,0.112,0.704,-0.2262,No
490113,0.9143,0.449,0.364,0.69,0.08,0.881,-0.3945,No
490114,1.1039,0.682,0,1.634,0.202,0,-0.1887,No
490115,1.0512,,0,0.663,0.283,,-0.3919,No
490116,0.9576,,,,0.463,,0.0574,No
490117,,,,,0.566,,0.7294,Yes
490118,0.6109,0.265,0,0.098,0.079,0.993,-0.9034,No
490119,0.8051,0.644,0.503,0.906,0.104,0.636,-0.3985,No
490120,1.2982,0.267,0.482,0.307,0.219,0.765,-0.0308,No
490122,1.0649,0,0.781,0.533,0.566,1.188,0.1504,No
490126,0.92,,,0,0.307,,-0.7361,No
490127,0.982,,0,,0.53,,-0.2578,No
490130,0.8933,0.537,1.163,0,1.051,,0.2793,No
490136,0.9437,0.551,0.515,2.448,0.196,0.235,-0.0027,No
490140,0.9433,1.134,0.642,0.422,0.117,0.732,-0.0887,No
490141,0.8376,0.286,0,0.923,0.052,2.246,-0.3377,No
490143,1.041,1.429,1.399,0.989,0,,0.6209,Yes
490144,0.8662,0.591,0,1.151,0.076,0,-0.7196,No
490145,0.8684,,,0.415,0,,-1.0153,No
500002,0.8252,0.258,0.702,2.682,0.302,0,-0.1921,No
500003,1.1456,0.813,1.579,1.261,0.368,0.212,0.6025,Yes
500005,0.8578,0.385,0.159,0.548,0.253,0.22,-0.7265,No
500007,1.0794,,1.352,0.351,0.185,,0.2435,No
500008,0.8696,1.006,1.338,1.14,0.862,0.899,0.7996,Yes
500011,0.9056,0.213,1,0,0.384,0.722,-0.2965,No
500014,1.0062,0.553,0.722,1.076,0.346,0.376,0.0025,No
500015,1.0267,0.498,0.779,0.868,0.407,0,-0.123,No
500016,1.0011,0.526,0.332,1.647,0.426,0,-0.0869,No
500019,0.9219,0.461,0.351,1.45,0.609,0,-0.1347,No
500021,1.0481,0.232,0.211,,0.117,0.169,-0.675,No
500024,1.3568,0.686,0.661,1.022,0.323,0.214,0.3406,No
500025,0.9456,0.806,1.019,,0.562,0.373,0.2676,No
500026,0.8793,0.725,0.976,0.835,0.537,0.322,0.059,No
500027,1.0252,0.922,0.883,1.146,0.332,0.556,0.3055,No
500030,0.7657,0.331,0.439,1.383,0.371,0.463,-0.3308,No
500031,0.8908,0,0,0,0.813,0.64,-0.5496,No
500033,1.1337,,1.604,0,0.625,,0.7255,Yes
500036,0.9627,0.82,0.553,0.401,0.287,1.611,0.1866,No
500037,0.987,,,,0.876,,0.9598,Yes
500039,0.8937,0.603,0.587,0.398,0.384,0.364,-0.3366,No
500041,0.9264,0.232,0.423,1.795,0.083,0.287,-0.33,No
500044,1.5398,0.56,0.138,0.368,0.474,0.535,0.1043,No
500050,0.9492,0.672,0.412,1.348,0.305,0.761,0.0429,No
500051,0.9814,0.824,1.035,2.293,0.417,0.486,0.5857,Yes
500052,0.995,,,,,,0.0453,No
500053,1.0524,0,0.383,1.155,0.488,0,-0.3106,No
500054,0.8827,0.403,0.611,2.239,0.446,0.282,0.0855,No
500058,0.9957,0.599,0.849,0.969,0.446,0.392,0.0986,No
500060,0.9313,,3.752,1.588,1.957,,1.3611,Yes
500064,1.137,1.184,1.104,2.117,0.886,1.418,1.5608,Yes
500072,0.8336,0.703,0.23,1.566,0.239,0,-0.3981,No
500077,0.9047,0.615,1.47,1.863,0.344,1.075,0.6757,Yes
500079,1.3439,0.608,0.414,0.186,0.297,0.621,0.0926,No
500084,0.9628,,,,0.602,,0.3448,No
500088,1.6848,0.762,0.854,0,0.898,1.21,0.8737,Yes
500108,0.8314,0.505,0.345,0.215,0.274,0.362,-0.6681,No
500119,1.1695,0,0.31,0.39,0.496,0,-0.4169,No
500124,0.7549,0.32,0.793,0.373,0.431,0.621,-0.3875,No
500129,1.201,0.573,0.904,1.064,0.57,0.443,0.4744,Yes
500139,1.292,0.327,0.215,0.476,0.589,0,-0.1015,No
500141,0.8955,0.243,0.65,0.307,0.426,0.393,-0.4372,No
500150,1.1806,0.34,1.379,0.793,0.464,0.731,0.506,Yes
500151,0.7903,0.104,0.209,0.277,0.406,0,-0.9488,No
500152,0.9477,0.805,0.194,0.86,0.465,1.153,0.1054,No
500154,0.9576,,,,0.686,,0.4894,Yes
510001,2.0812,0.943,0.649,0.97,0.488,0.673,0.6866,Yes
510002,1.0359,0.682,0.582,,0.821,0,0.1701,No
510006,0.7907,0.661,1.025,0.486,0.387,0.32,-0.2463,No
510007,1.2786,0.497,0.452,1.978,0.626,0.712,0.7445,Yes
510008,1.0054,0.359,1.83,1.27,0.994,1.039,0.9261,Yes
510012,0.9751,0,0.571,,0.962,,0.1878,No
510013,0.9451,0,0.489,,0.087,0,-0.8863,No
510022,1.9187,1.065,0.456,1.594,0.557,1.361,1.1186,Yes
510023,0.978,1.885,1.394,0.262,0.685,1.143,0.8871,Yes
510024,0.8548,0.119,0.104,0.453,0.503,0.409,-0.6549,No
510029,1.6843,0.965,1.093,0.291,1.099,1.069,1.1119,Yes
510030,0.9692,1.487,0.938,0,0.247,,0.1777,No
510038,1.0722,,,1.464,1.535,,1.2763,Yes
510046,1.1172,2.824,0.922,1.509,0.899,2.031,1.5692,Yes
510048,0.9252,1.775,1.388,1.654,0.721,1.365,1.3213,Yes
510050,0.981,0.634,0.51,0.59,0.744,0.352,0.029,No
510055,1.0528,0.876,0.491,1.119,0.283,0.928,0.2526,No
510058,0.8343,0.251,0.597,0.865,0.774,0.178,-0.2175,No
510062,0.8436,2.319,1.107,,0.252,2.688,0.8635,Yes
510070,0.9964,0.166,0.73,3.127,0.625,0.69,0.4315,Yes
510072,,,,,2.465,,2.1931,Yes
510086,,,,,0.419,,0.1602,No
510091,0.9874,,,,,,-0.0072,No
510093,,,,,,,,No
510094,,,,,,,,No
520002,1.1681,,,0,0.618,,0.2428,No
520004,0.8549,0.482,0,0.954,0.267,0,-0.7078,No
520008,0.8955,0.175,0.424,0.469,0.447,0.642,-0.4077,No
520009,1.2116,0.603,0.398,1.285,0.334,0,0.0515,No
520011,1.1366,,,0.803,0.42,,0.3725,No
520019,1.036,,0.755,3.082,0.49,,0.8599,Yes
520021,1.18,0.927,0.73,1.071,0.953,0.812,0.8888,Yes
520028,0.9303,0,0,0.247,0.483,,-0.7513,No
520030,0.9768,0.184,0.542,1.323,0.635,0.41,0.0221,No
520033,0.9043,0,0.404,2.258,0.678,1.914,0.5368,Yes
520034,0.9524,,,,0.178,,-0.5123,No
520035,0.8728,0,0.511,0.921,0.296,0,-0.6588,No
520037,1.7789,0.914,0.451,0.794,0.737,0.762,0.7373,Yes
520038,0.9551,,,,0.492,,0.105,No
520041,0.9596,,,,0.275,,-0.2995,No
520044,0.9278,,,0.61,0.25,,-0.4431,No
520045,1.0888,0,0.167,0.408,0.717,0,-0.4204,No
520049,1.2997,0.914,1.131,0.292,0.387,0.529,0.5037,Yes
520051,0.9464,0.375,0.28,0.622,0.763,0.727,-0.0518,No
520057,0.9743,,,1.907,0.655,,0.9284,Yes
520059,0.9574,0.406,2.024,1.048,0.669,,0.6344,Yes
520062,0.8779,0,0.822,,0.326,,-0.4288,No
520063,1.1637,0,0.346,0,0.307,2.558,-0.0287,No
520066,1.1567,1.31,0.512,0.592,0.339,0.318,0.223,No
520070,0.6854,0.635,0.611,0.655,0.488,0.172,-0.3779,No
520071,0.9705,,,0,1.502,,0.2036,No
520075,1.2349,0.269,0.367,0.174,0.389,0.114,-0.3049,No
520076,0.9553,,,,0.394,,-0.0839,No
520078,0.9616,0.474,0.505,,0.429,,-0.0992,No
520083,0.9063,0.4,0.377,1.249,0.181,0.516,-0.3199,No
520087,1.0426,0.571,0.066,1.289,0.515,0.389,-0.0374,No
520088,1.0687,0,0.177,0.302,0.201,0.368,-0.6749,No
520089,0.8288,0.285,0.851,1.628,0.747,0.469,0.193,No
520091,,,,,0.406,,0.1099,No
520095,1.0117,,,0,1.585,,0.2996,No
520096,0.8599,1.719,0.603,0.339,0.546,0.368,0.0943,No
520097,1.361,0.385,0.717,0.885,0.337,0.513,0.3208,No
520098,1.0346,0.581,0.701,1.233,0.699,0.471,0.3436,No
520100,1.2963,0,0,0,0.552,0.485,-0.3002,No
520102,0.8891,0.482,1.297,1.886,0.486,0,0.2604,No
520103,0.8495,0.184,0.499,2.561,0.268,0,-0.296,No
520107,0.9426,0,0,0.828,0.177,,-0.772,No
520109,0.9684,,,,3.119,,1.0264,Yes
520113,0.8974,0.693,1.124,2.642,0.69,0.766,0.7468,Yes
520116,0.9071,,,0,0.57,,-0.4265,No
520136,0.9375,0.882,0.8,0.846,0.4,0.887,0.2283,No
520138,1.0932,0.614,0.799,1.629,0.575,0.679,0.5694,Yes
520139,1.023,1.154,0.929,1.948,0.356,0.344,0.5818,Yes
520160,1.5294,0.399,0.339,0.427,0.378,0.235,-0.0268,No
520177,0.7915,0.815,0.354,1.131,0.523,0.459,-0.1351,No
520189,1.2113,0.639,1.135,1.229,0.52,0.532,0.6506,Yes
520193,1.0153,1.078,0.582,1.28,0.661,0.605,0.501,Yes
520194,0.8732,,,,,,-0.8045,No
520196,0.9275,,,1.333,,,0.2008,No
520198,0.8207,0.793,1.353,1.054,0.865,0.668,0.5633,Yes
520202,1.1512,0.742,1.413,0.617,0.613,0,0.4322,Yes
520205,0.9405,,,,,,-0.335,No
520206,0.9356,0.522,0.654,2.284,0.533,0,0.1682,No
520207,1.0595,0.762,0.25,1.734,0.757,0,0.2778,No
520208,0.88,,,1.841,0.514,,0.4894,Yes
520210,1.0712,0.432,0,0.271,1.295,,0.0111,No
520212,0.8764,,,0,1.028,,-0.0153,No
520213,,,,,,,,No
520214,,,,,,,,No
520215,,,,,,,,No
530002,1.1462,,5.255,0.508,0.122,,0.4779,Yes
530006,1.0735,,2.122,,0.094,,0.6273,Yes
530008,0.96,,4.496,,0.793,,1.2653,Yes
530012,1.2089,0.89,0.368,0.545,0.383,0.67,0.2011,No
530014,0.9302,0.129,0.544,0.711,0.618,0.658,-0.1519,No
530015,1.195,,,0.638,0.164,,0.0836,No
530025,0.9112,1.786,2.715,1.447,1.243,,1.4605,Yes
530034,0.9683,,,,,,-0.1409,No
670005,0.9723,,,0,,,-0.7848,No
670006,0.9047,,,,,,-0.5845,No
670008,0.8998,,,,,,-0.6189,No
670010,,,,,0,,0.3548,No
670023,0.7784,0.9,0.427,1.313,0.519,0.681,0.0386,No
670025,0.6727,,,,0.283,1.735,0.1063,No
670031,0.9118,0.533,0.284,0.925,0.124,,-0.4387,No
670034,0.9543,0.418,0.647,1.58,0.456,0,-0.0563,No
670041,0.7837,0.545,0.315,0.69,0.296,0.988,-0.3524,No
670043,0.7931,0,0.462,0,0.33,0.633,-0.7917,No
670044,0.8988,0,0.283,0,0.054,0,-1.1393,No
670047,0.9109,0.78,0.552,0,0.609,0.657,-0.1286,No
670049,0.8439,,,,0,,-1.2357,No
670053,0.9891,1.297,0,0.408,0.313,1.029,-0.0044,No
670054,0.9242,,,0,,,-0.9526,No
670055,0.6991,0.614,0.478,1.26,0.203,0.711,-0.2629,No
670056,0.7916,0.458,0.507,0.835,0.111,0,-0.7218,No
670059,0.8939,,,,,,-0.6604,No
670060,0.8676,0.834,0.619,0.312,0.7,0,-0.2122,No
670062,,,,,,,,No
670067,0.8134,,,,0,,-1.342,No
670068,0.791,0,0.734,0.669,0.455,0.708,-0.3871,No
670069,0.9489,,,0.873,,,-0.1186,No
670071,1.1855,0.929,4.181,,0.27,,1.0234,Yes
670073,0.9639,,0.536,,0,,-0.5535,No
670075,0.8963,0.58,0,0.823,0.053,0.579,-0.5957,No
670076,0.913,,,0.25,,,-0.7775,No
670077,0.7878,0.468,0.382,0.813,0.255,0.48,-0.5187,No
670078,,,,,0.898,,2.0149,Yes
670080,0.8825,0,0,0.493,0,,-1.1078,No
670082,0.7763,0.27,0.987,0.732,0.423,0.532,-0.2622,No
670085,0.9088,0,0,0.226,0.032,0,-1.1911,No
670088,0.8615,0.834,1.423,1.276,0.337,1.261,0.5839,Yes
670090,1.1696,,,,0,,0.658,Yes
670093,,,,,,,,No
670098,0.9004,1.097,0,0.185,0.189,0,-0.687,No
670102,1.0476,,,,0,,-0.5246,No
670103,1.0196,0.241,0,0.548,0.054,1.176,-0.4532,No
670106,1.0021,0.346,0.435,0.301,0,0,-0.7731,No
670107,,,,,,,,No
670108,0.8976,,,0.889,0.575,,0.0655,No
670109,0.9963,,,,,,0.0548,No
670112,0.8708,,,,,,-0.8212,No
670115,,,,,,,,No
670120,1.0387,0,0.936,0.29,0.406,0.494,-0.2322,No
670121,,,,,,,2.2433,Yes
670122,0.5572,0.483,0.061,0.814,0.045,0.176,-0.8967,No
670124,,,,,,,,No
670125,,,,,,,2.1966,Yes
670128,0.9692,,,,0,,-0.7982,No
670131,1.0077,,,,,,0.1341,No
670132,0.9729,,,0.613,0,,-0.659,No
670134,,,,,,,2.1717,Yes
670135,,,,,,,,No
670136,1.0128,,,1.814,0,,0.1196,No
670260,0.8975,0.383,0.396,2.324,0.085,0.549,-0.1313,No
670265,0.9512,,,,,,-0.2601,No
670266,0.9848,,,,,,-0.0258,No
670267,0.9905,,,,,,0.0143,No
670285,,,,,,,2.1966,Yes
670300,1.0249,0.828,,0.396,0.2,,-0.1743,No
670309,0.948,,,2.438,0,,0.1422,No
670314,,,,,,,,No
670320,,,,,,,2.1717,Yes
670321,,,,,,,2.2433,Yes
670322,,,,,,,,No
670326,,,,,,,,No
670327,,,,,,,,No
670331,,,,,,,,No
670333,,,,,,,,No
670335,,,,,,,,No
670336,,,,,,,,No
670340,,,,,,,,No
670342,,,,,,,,No
